requirement_id,section,short_requirement,implementation_files,implementation_symbols,tests,evidence_path,status,reviewer,notes
S-15.4-03,15.4,reorganized funds are not counted available merely because a tx left one block,src/modelnet/funding.cpp;src/modelnet/subscription_mandate.cpp,funding;SubscriptionBudget,src/test/modelnet_funding_tests.cpp,src/test/modelnet_funding_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-15.4-04,15.4,a disclosed release secret stays known after a reorg; knowledge state separate from settlement,src/modelnet/release.cpp;src/modelnet/event_journal.cpp,release;RevertedEventType,src/test/modelnet_release_directory_tests.cpp,src/test/modelnet_release_directory_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.1-01,16.1,a .btx shares a model/variant index/collection/release/bounty without a canonical website,src/modelnet/package_core.cpp,PackageCoreVersion;DecodedBtxPackage,src/test/modelnet_r7_package_tests.cpp,audit/btx-package-vectors/,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.1-02,16.1,it never contains wallet secrets cloud credentials reusable presigned URLs install scripts or a spend mandate,src/modelnet/package_export.cpp,PublicExportKeyForbidden;PublicExportObjectAllowed,src/test/modelnet_sentinel_secret_tests.cpp;src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_sentinel_secret_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.1-03,16.1,a bounty may have no winning model yet; do not invent a model ID,src/modelnet/package_economy.cpp,package_economy,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.1-04,16.1,opening is local preview only,src/modelnet/package_core.cpp;src/modelnet/helper_network02.cpp,inspectbtxpackage;DecodeBtxPackage,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,no automatic endpoint contact
S-16.1-05,16.1,refresh/acquire/publish/follow/origin-use/fund are distinct explicit actions,src/modelnet/package_acquisition.cpp;src/modelnet/helper_network02.cpp,importbtxpackage;package_acquisition,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.1-06,16.1,the preview shows commitments issuer variants sizes hints and observation freshness,src/modelnet/package_core.cpp;src/modelnet/package_documents.cpp,DecodedBtxPackage;PackageInspection,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,fresh/stale/unknown distinguished
S-16.2-01,16.2,BTXPKG1 magic 42 54 58 50 4b 47 00 01,src/modelnet/package_core.cpp,EncodeBtxPackage;DecodeBtxPackage,src/test/modelnet_r7_package_tests.cpp;src/test/modelnet_ahp_frm_tests.cpp,audit/btx-package-vectors/,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-02,16.2,uint32 LE flags uint64 LE payload length and 48-byte SHA-384 of the payload,src/modelnet/package_core.cpp,EncodeBtxPackage;DecodeBtxPackage,src/test/modelnet_r7_package_tests.cpp,audit/btx-package-vectors/,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-03,16.2,maximum thin payload 4 MiB and no compression in v1,src/modelnet/package_core.cpp,DecodeBtxPackage,src/test/modelnet_r7_package_tests.cpp;src/test/modelnet_r10_security_tests.cpp,audit/btx-package-vectors/invalid/,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-04,16.2,reject unsupported critical flags truncated/trailing bytes and length overflow before allocation,src/modelnet/package_core.cpp,DecodeBtxPackage,src/test/modelnet_r7_package_tests.cpp,audit/btx-package-vectors/invalid/,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-05,16.2,BTX-PJSON1 canonical encoding: sorted ASCII keys compact separators no floats/exponents/NaN,src/modelnet/package_pjson.cpp,EncodePjson1;DecodePjson1,src/test/modelnet_r7_package_tests.cpp;src/test/modelnet_ahp_frm_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-06,16.2,no duplicate keys; integers bounded to exact range; monetary amounts as decimal strings,src/modelnet/package_pjson.cpp,DecodePjson1,src/test/modelnet_r7_package_tests.cpp,audit/btx-package-vectors/invalid/,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-07,16.2,strings not silently normalized; reject invalid UTF-8 and disallowed controls,src/modelnet/package_pjson.cpp,DecodePjson1,src/test/modelnet_r7_package_tests.cpp;src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-08,16.2,round-trip reserialization equals the original canonical payload,src/modelnet/package_pjson.cpp,Pjson1Equals,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-09,16.2,legacy canonical records embedded as byte strings/digest refs not reparsed and resigned,src/modelnet/package_core.cpp;src/modelnet/package_export.cpp,EncodeLegacyAcquisitionExport;ValidatePackagePayload,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-10,16.2,payload has core observations and signatures,src/modelnet/package_core.cpp,ValidatePackagePayload,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-11,16.2,package_core_id = SHA384(BTX/PackageCore/v1 || 0x00 || LE64(len) || core),src/modelnet/package_core.cpp,PackageCoreId,src/test/modelnet_ahp_auth_tests.cpp;src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_ahp_auth_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,explicit new domain
S-16.2-12,16.2,an ML-DSA signature authenticates the digest with a declared package-author identity,src/modelnet/package_core.cpp,VerifyPackageCoreSignature,src/test/modelnet_ahp_auth_tests.cpp,src/test/modelnet_ahp_auth_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,not a wallet or original-publisher signature
S-16.2-13,16.2,observations keep their own origin/time/signature and do not alter canonical model IDs,src/modelnet/package_core.cpp;src/modelnet/package_economy.cpp,ValidatePackagePayload,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.2-14,16.2,the payload hash detects corruption not publisher authenticity,src/modelnet/package_core.cpp,DecodeBtxPackage;VerifyPackageCoreSignature,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,verifybtxpackage returns separate statuses
S-16.3-01,16.3,ResourceDescriptor has kind canonical URI/digest expected metadata commitment and size,src/modelnet/package_core.cpp;src/modelnet/resource_uri.cpp,DecodedBtxPackage;resource_uri,src/test/modelnet_r7_package_tests.cpp;src/test/modelnet_uri_resolve_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.3-02,16.3,variant entries point to distinct immutable resources with compatibility requirements,src/modelnet/package_core.cpp;src/modelnet/capability_compose.cpp,ValidatePackagePayload,src/test/modelnet_ahp_var_tests.cpp,src/test/modelnet_ahp_var_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.3-03,16.3,dependency DAGs must be acyclic and bounded,src/modelnet/package_core.cpp,ValidatePackagePayload,src/test/modelnet_ahp_var_tests.cpp;src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.3-04,16.3,a selected subset is not a complete artifact unless it meets declared completeness rules,src/modelnet/selective_files.cpp;src/modelnet/qualification.cpp,SelectiveFileSet;qualification,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.3-05,16.3,optional metadata profiles must not mutate old canonical ModelCore fields,src/modelnet/cores.cpp;src/modelnet/package_core.cpp,cores;PackageCoreVersion,src/test/modelnet_vstar_regression_tests.cpp,src/test/modelnet_vstar_regression_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.3-06,16.3,economy references carry immutable campaign/bounty/terms IDs,src/modelnet/package_economy.cpp,package_economy,src/test/modelnet_ahp_eco_tests.cpp;src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_ahp_eco_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.3-07,16.3,a cached reward or funded percentage is a dated observation refreshed before funding,src/modelnet/package_economy.cpp;src/modelnet/subscription_mandate.cpp,PrepareFundingPlan,src/test/modelnet_submandate_tests.cpp,audit/btx-package-vectors/invalid/stale-percent-funded.json,IMPLEMENTED_WITH_GAP,continue-20260917-round3,stale vector rejected; live chain refresh NOT_RUN
S-16.3-08,16.3,offline previews may show stale information but cannot authorize spending,src/modelnet/package_economy.cpp;src/modelnet/helper.cpp,automatic_spend_atoms,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.3-09,16.3,source hints remain untrusted endpoints requiring policy DNS/SSRF checks and identity auth,src/modelnet/source_policy.cpp;src/modelnet/direct_seed.cpp,SourceLocatorAllowed;LooksLikeMetadataServiceHost,src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.4-01,16.4,.btxbundle is a separately identified streaming container not a giant thin descriptor or ZIP,src/modelnet/package_bundle.cpp;src/modelnet/package_export.cpp,EncodeBtxBundle;LooksLikeBtxBundle,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.4-02,16.4,begins with a checked thin descriptor then typed length-delimited records and an optional index,src/modelnet/package_bundle.cpp,EncodeBtxBundle;DecodeBtxBundle,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.4-03,16.4,each record binds resource/file/piece or erasure position exact length and digest/proof,src/modelnet/package_bundle.cpp,DecodeBtxBundle,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.4-04,16.4,do not derive filesystem paths from record names,src/modelnet/package_bundle.cpp;src/modelnet/store.cpp,DecodeBtxBundle;IsPortableRelPath,src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.4-05,16.4,support streaming import and interruption without equal additional local storage,src/modelnet/package_bundle.cpp;src/modelnet/package_acquisition.cpp,DecodeBtxBundle;package_acquisition,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,streaming decode exists; no interrupted large-bundle run
S-16.4-06,16.4,reject overlapping/conflicting entries duplicate critical records bombs and unbounded traversal,src/modelnet/package_bundle.cpp,DecodeBtxBundle,src/test/modelnet_r10_security_tests.cpp;src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.4-07,16.4,opening a bundle does not execute content,src/modelnet/package_execute.cpp;src/modelnet/package_bundle.cpp,package_execute,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.5-01,16.5,inspect/verify/create/export/import commands implemented,src/modelnet/helper_network02.cpp;src/modelnet/package_core.cpp,inspectbtxpackage;verifybtxpackage;createbtxpackage;exportbtxbundle;importbtxpackage,src/test/modelnet_r7_package_tests.cpp;src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,all five RPCs dispatch
S-16.5-02,16.5,Qt drag/drop and OS file associations,src/qt/modelnetpage.cpp;contrib/modelnet/btx-open.desktop;contrib/modelnet/install-os-handler.sh,modelnetpage,n/a,contrib/modelnet/btx-open.desktop,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,desktop handler and Qt page exist; BUILD_GUI=OFF (no qt6-base-dev) so GUI NOT_RUN
S-16.5-03,16.5,a vendor media type marked application-specific until registered,contrib/modelnet/btx-open.desktop,n/a,n/a,contrib/modelnet/btx-open.desktop,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.5-04,16.5,an independent reference parser for envelope/canonicalization plus golden invalid vectors,contrib/modelnet/reference;audit/btx-package-vectors,n/a,src/test/modelnet_r7_package_tests.cpp,audit/btx-package-vectors/invalid/,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-16.5-05,16.5,ML-DSA conformance needs real vectors; a framing-only reference test is not PQ validation,src/modelnet/package_core.cpp;contrib/modelnet/reference,VerifyPackageCoreSignature,src/test/modelnet_ahp_auth_tests.cpp,audit/agent-package-compatibility.md,IMPLEMENTED_WITH_GAP,continue-20260917-round3,native ML-DSA verify proven in-tree; the independent reference parser covers framing only
S-17.1-01,17.1,exact lookup starts from verified identity and asks for providers,src/modelnet/router.cpp;src/modelnet/provider_route.cpp,PlanRouterQueries;LookupStep,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.1-02,17.1,text/structured search discovers identities and availability is a bounded current observation,src/modelnet/search.cpp,SearchQuery;ProviderObservation;AvailabilityClass,src/test/modelnet_search_tests.cpp,src/test/modelnet_search_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.1-03,17.1,relevance signature freshness diversity compatibility and economy remain separate fields,src/modelnet/search.cpp,SearchHit;SearchFilters;SwarmHealth,src/test/modelnet_search_tests.cpp;src/test/modelnet_search_economy_tests.cpp,src/test/modelnet_search_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.1-04,17.1,no single global reputation or quality score replaces those fields,src/modelnet/query_router.cpp,ProviderThroughputIsRankingAuthority,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.1-05,17.1,provider records are signed claims requiring expiration and revalidation,src/modelnet/provider_route.cpp,ProviderRecord;VerifyProviderRecord;SignProviderRecord,src/test/modelnet_conn_tests.cpp;src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_conn_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.1-06,17.1,session want-have maps refine compact routing hints after a connection,src/modelnet/piece_picker.cpp;src/modelnet/provider_route.cpp,SourceHasPiece;LivePieceRangesRequireDirectQuery,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.1-07,17.1,a source may be complete partial cloud-assisted or erasure-assisted; unknown != all,src/modelnet/search.cpp;src/modelnet/piece_picker.cpp,AvailabilityClass;SourceHasPiece,src/test/modelnet_search_tests.cpp;src/test/modelnet_network02_tests.cpp,src/test/modelnet_network02_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.1-08,17.1,control messages cannot insert monetary addresses or RPC ports into model routing,src/modelnet/provider_route.cpp,AcceptProviderRecordType;RoutingTouchesAddrMan,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.2-01,17.2,summaries carry version tokenizer version epoch snapshot expiration and size,src/modelnet/metadata_gossip.cpp,QuerySummary;SummarizeQueryHits,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.2-02,17.2,summaries only order potential responders,src/modelnet/query_router.cpp,QueryPeerHint;QueryPeerPreference,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.2-03,17.2,a stale saturated mismatched or malicious summary is UNKNOWN and triggers exploration,src/modelnet/query_router.cpp;src/modelnet/metadata_gossip.cpp,QueryPeerPreference;QuerySummary,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,not a permanent hard exclusion
S-17.2-04,17.2,summary hashes do not make keywords private; dictionary attacks remain possible,doc/modelnet/search.md;src/modelnet/metadata_gossip.cpp,QuerySummary,src/test/modelnet_r5_gossip_tests.cpp,doc/modelnet/search.md,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,documented; no privacy claim made
S-17.2-05,17.2,private/gated records excluded from public summaries,src/modelnet/metadata_gossip.cpp;src/modelnet/access_policy.cpp,SummarizeQueryHits;access_policy,src/test/modelnet_r5_gossip_tests.cpp;src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.2-06,17.2,summary recomputation and transmission budgeted; changes batched by time or generation,src/modelnet/metadata_gossip.cpp,QuerySummary;GossipMessageAllowed,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.2-07,17.2,summary-maintenance traffic included in search-efficiency benchmarks,audit/performance-0.34.8.md,n/a,n/a,audit/performance-0.34.8.md,MISSING,continue-20260917-round3,no search-efficiency benchmark that accounts for summary overhead
S-17.3-01,17.3,begin locally then query a small diverse set of likely index peers,src/modelnet/query_router.cpp,DynamicQueryPlan;QueryRouter,src/test/modelnet_r4_route_tests.cpp;src/test/modelnet_network02_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.3-02,17.3,expand only when unique verified useful results are below target and budgets permit,src/modelnet/query_router.cpp,QueryBudget;DynamicQueryPlan,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,plan logic unit-proven; popular/rare expansion never run against real peers
S-17.3-03,17.3,duplicate or stale records do not satisfy the useful-result target,src/modelnet/query_router.cpp,HitIds;RoutedQuery,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.3-04,17.3,exploration preserved so a cold node finds unfamiliar publishers,src/modelnet/query_router.cpp,DynamicQueryPlan,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.3-05,17.3,bound concurrency visited IDs forwarding hops and recursive contributions,src/modelnet/query_router.cpp,QueryBudget;RoutedQuery,src/test/modelnet_r4_route_tests.cpp;src/test/modelnet_resolve_bounds_tests.cpp,src/test/modelnet_resolve_bounds_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.3-06,17.3,cancellation releases network tasks not just a UI flag,src/modelnet/query_router.cpp;src/modelnet/search.cpp,SearchJobState;QueryRouter,src/test/modelnet_search_tests.cpp,src/test/modelnet_search_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.3-07,17.3,a response reports snapshot unique results provenance consulted/responded/timed-out bytes and coverage gaps,src/modelnet/search.cpp,SearchCoverage;SearchJob,src/test/modelnet_search_tests.cpp,src/test/modelnet_search_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.3-08,17.3,LOCAL performs no network work asserted by transport counters,src/modelnet/search.cpp,SearchScope;SearchCoverage,src/test/modelnet_search_tests.cpp;src/test/modelnet_network02_tests.cpp,src/test/modelnet_search_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,counter-asserted not grep-asserted
S-17.3-09,17.3,a malicious all-match summary cannot force all peers to be queried,src/modelnet/query_router.cpp,QueryBudget,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,cumulative task cap 32
S-17.4-01,17.4,structured routing coverage retained while local measured success orders comparable hops,src/modelnet/provider_route.cpp,RoutingTable;RouteContact;RoutingBucketIndex,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,XOR bit-bucket regression proven
S-17.4-02,17.4,exploration and outbound connections reserved across netgroups,src/modelnet/provider_route.cpp,RoutingTable;LookupBudget,src/test/modelnet_r4_route_tests.cpp;src/test/modelnet_conn_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.4-03,17.4,bound identity churn and duplicate endpoints without assuming a netgroup is one person,src/modelnet/provider_route.cpp;src/modelnet/piece_picker.cpp,RoutingTable;NetgroupKey,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.4-04,17.4,expiring negative caches avoid retry storms; newer authenticated availability invalidates them,src/modelnet/router.cpp,NegativeResolveCache;RouterCache,src/test/modelnet_convergence_tests.cpp;src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.4-05,17.4,never gossip a global peer score or use routing scores in monetary validation,src/modelnet/provider_route.cpp;src/modelnet/router.cpp,StaleCacheIsNotAuthority;RoutingTouchesAddrMan,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.5-01,17.5,infrastructure promotion is local policy from reachability storage uptime and finite resources,src/modelnet/profile.cpp;src/modelnet/reachability.cpp,OperatorProfile;ResolveProfile;reachability,src/test/modelnet_infra_tests.cpp,src/test/modelnet_infra_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.5-02,17.5,personal nodes use several independent routers not one permanent supernode,src/modelnet/router.cpp;src/modelnet/profile.cpp,PlanRouterQueries;ProfilePolicy,src/test/modelnet_r4_route_tests.cpp;src/test/modelnet_infra_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.5-03,17.5,FastTrack source is not part of the implementation; only its centralization lessons,src/modelnet/profile.cpp,OperatorProfile,src/test/modelnet_infra_tests.cpp,audit/independent-review-r1-r11.md,INCOMPATIBLE_BY_DESIGN,continue-20260917-round3,
S-17.5-04,17.5,LAN discovery is optional and interface-scoped,src/modelnet/lan_discovery.cpp,EndpointLooksLan;PreferLanPeer,src/test/modelnet_convergence_tests.cpp;src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,classifier unit-proven; two-namespace LAN run NOT_RUN
S-17.5-05,17.5,announce only a model endpoint and identity hint then do normal PQ authentication,src/modelnet/lan_discovery.cpp;src/modelnet/transport_pq.cpp,EndpointLooksLan;transport_pq,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.5-06,17.5,never advertise wallet RPC over LAN discovery,src/modelnet/lan_discovery.cpp;src/modelnet/model_nat.cpp,LanDiscoveryRequiresPublicAddress;EndpointLooksLan,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.5-07,17.5,avoid bridging multicast discoveries across interfaces or the internet,src/modelnet/lan_discovery.cpp,EndpointLooksLan,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,scoping rule encoded; no multi-interface host test
S-17.5-08,17.5,a no-internet LAN test opens a .btx and transfers verified bytes without a public bootstrap,contrib/modelnet/e2e-two-node-demand.sh;src/modelnet/lan_discovery.cpp,BootstrapIndependent,src/test/modelnet_r4_route_tests.cpp,audit/e2e/isolated-regtest-hosts.log,IMPLEMENTED_WITH_GAP,continue-20260917-round3,isolated-regtest hosts log exists; the no-internet LAN .btx journey itself NOT_RUN
S-17.5-09,17.5,delegated routing offers read-only signed responses from multiple selectable services,src/modelnet/provider_route.cpp;src/modelnet/router.cpp,VerifyProviderRecord;PlanRouterQueries,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,signatures verified locally; two-router e2e NOT_RUN
S-17.5-10,17.5,native service transport preserves PQ1; an HTTP adapter is labelled compatibility,src/modelnet/http_bridge.cpp;doc/modelnet/web-bridge-boundary.md,http_bridge,src/test/modelnet_bridge_tests.cpp,doc/modelnet/web-bridge-boundary.md,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-17.5-11,17.5,a delegated router cannot authorize publication spend execution or replace the identity,src/modelnet/lan_discovery.cpp;src/modelnet/provider_route.cpp,DelegatedRoutingMutatesConsensus;StaleCacheIsNotAuthority,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,DelegatedRoutingMutatesConsensus() asserted false
S-18.1-01,18.1,one verified-object store keyed by kind issuer object ID signed sequence and digest,src/modelnet/index_reconcile.cpp;src/modelnet/records.cpp,MakeCatalogDigest;SortedUniqueIds,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-18.1-02,18.1,same key/sequence with different valid digests is an equivocation retained as evidence,src/modelnet/index_reconcile.cpp;src/modelnet/records.cpp,CONFLICTING_RECORD;IndexReconciler,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,conflict exposed not resolved by arrival time
S-18.1-03,18.1,no unsigned record or provider observation overwrites signed publisher terms,src/modelnet/index_reconcile.cpp;src/modelnet/provider_route.cpp,ReconcileDigestAuthorizesInsert;VerifyProviderRecord,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-18.2-01,18.2,a bounded mesh relays announcement IDs and requests missing verified objects,src/modelnet/metadata_gossip.cpp,GossipMessage;GossipDigest;MakeWantGossip,src/test/modelnet_r5_gossip_tests.cpp;src/test/modelnet_network02_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-18.2-02,18.2,small full-message neighbors plus broader ID-only gossip,src/modelnet/metadata_gossip.cpp,GossipMessageAllowed,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
